"vcserver","datacenter","vmhost","vswitch","portgroup"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-3.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-3.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-3.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-3.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-4.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-4.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-4.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-4.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-4.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-4.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-4.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-5.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-5.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-5.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-5.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-5.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-5.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-5.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-6.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-6.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-6.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-6.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-6.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-6.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-6.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-1.vmware.com","vSwitch0","Vmgmtnetwork"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-1.vmware.com","vSwitch0","VM Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-1.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-1.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-1.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-1.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-1.vmware.com","vSwitch1","Private Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-1.vmware.com","vmservice-vswitch","VM Network-win"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-4.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-4.vmware.com","vSwitch0","VmgmtNetwork"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-4.vmware.com","vSwitch0","VM Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-4.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-4.vmware.com","vSwitch1","VM Network-win"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-itlab1-4.vmware.com","vSwitch2","Private Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-1.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-1.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-1.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-1.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-1.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-1.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-1.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-1.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-1.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-10.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-10.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-10.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-10.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-10.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-10.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-10.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-10.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-10.vmware.com","vSwitch2","vSwitch2 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-10.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-12.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-12.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-12.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-12.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-12.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-12.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-12.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-12.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-12.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-11.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-11.vmware.com","vSwitch0","vSwitch0 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-11.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-11.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-11.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-11.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-11.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-11.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-11.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-11.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-2.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-2.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-2.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-2.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-2.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-2.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-2.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-2.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-2.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-3.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-3.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-3.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-3.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-3.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-3.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-3.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-3.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-3.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-5.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-5.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-5.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-5.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-5.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-5.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-5.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-5.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-5.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-6.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-6.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-6.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-6.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-6.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-6.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-6.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-6.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-6.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-7.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-7.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-7.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-7.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-7.vmware.com","vSwitch1","vSwitch1 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-7.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-7.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-7.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-7.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-7.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-8.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-8.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-8.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-8.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-8.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-8.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-8.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-8.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-8.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-9.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-9.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-9.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-9.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-9.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-9.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-9.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-9.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-9.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-4.vmware.com","vSwitch0","vSwitch0 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-4.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-4.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-4.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-4.vmware.com","vSwitch1","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-4.vmware.com","vSwitch1","wdc-loadtest-hb-192.168.2.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-4.vmware.com","vSwitch1","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-4.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-loadtest-vmg1-4.vmware.com","vSwitch2","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-3.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-3.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-3.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-3.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-3.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-4.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-4.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-4.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-4.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-4.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-5.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-5.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-5.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-5.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-5.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-6.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-6.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-6.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-6.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-6.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-2.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-2.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-2.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-2.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-2.vmware.com","vSwitch3","VM Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-1.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-1.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-1.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-1.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-1.vmware.com","vSwitch3","VM Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-1.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-1.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-1.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-1.vmware.com","vSwitch1","wdc-qai-server-10.130.40.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-1.vmware.com","vSwitch1","wdc-qai-hb-192.168.65.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-1.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-1.vmware.com","vSwitch2","wdc-qai-DMZ-10.130.64.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-1.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-1.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-2.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-2.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-2.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-2.vmware.com","vSwitch1","wdc-qai-server-10.130.40.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-2.vmware.com","vSwitch1","wdc-qai-hb-192.168.65.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-2.vmware.com","vSwitch1","vSwitch1 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-2.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-2.vmware.com","vSwitch2","vSwitch2 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-2.vmware.com","vSwitch2","wdc-qai-DMZ-10.130.64.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-2.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-2.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch1","vSwitch1 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch1","wdc-qai-server-10.130.40.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch1","wdc-qai-hb-192.168.65.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch1","vSwitch1 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch2","vSwitch2 AppInsight"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch2","vSwitch2 AppSpeed"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-qai-vmg1-3.vmware.com","vSwitch2","wdc-qai-DMZ-10.130.64.0/22"
