"timestamp","vmhost","pnic","speed","macaddress","peerdeviceid","peeripaddress","peerportid","observed","vlan","datacenter"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic10","5000","d4:85:64:c9:91:5d",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic11","5000","d4:85:64:c9:91:61",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic12",,"d4:85:64:c9:91:5e",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic13",,"d4:85:64:c9:91:62",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic14",,"d4:85:64:c9:91:5f",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic15",,"d4:85:64:c9:91:63",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic2","5000","d4:85:64:c9:91:55","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet1/42","10.1.191.238-10.1.191.238 10.113.62.1-10.113.63.254 10.113.208.6-10.113.208.6 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.1-10.16.6.31 ","1280 3438 12 14 3434 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic3","5000","d4:85:64:c9:91:59","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet1/42","10.1.191.238-10.1.191.238 10.113.62.1-10.113.63.254 10.113.208.6-10.113.208.6 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.1-10.16.6.31 ","1280 3438 12 14 3434 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic4",,"d4:85:64:c9:91:56",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic5",,"d4:85:64:c9:91:5a",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic6",,"d4:85:64:c9:91:57",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic7",,"d4:85:64:c9:91:5b",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic8","5000","d4:85:64:c9:91:5c",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-4.vmware.com","vmnic9","5000","d4:85:64:c9:91:60",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic0","10000","d4:85:64:c9:df:de","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/7","10.113.128.1-10.113.135.254 10.113.60.1-10.113.61.254 10.113.160.1-10.113.161.254 10.113.52.1-10.113.52.254 10.119.33.1-10.119.33.31 10.119.40.1-10.119.41.254 10.113.82.1-10.113.82.31 10.113.14.1-10.113.15.254 10.113.12.1-10.113.12.254 10.113.44.1-10.113.47.254 10.119.17.1-10.119.17.127 10.119.4.1-10.119.7.254 10.113.36.16-10.113.36.31 10.113.120.4-10.113.120.5 10.113.112.1-10.113.112.31 10.119.49.42-10.119.49.42 10.113.76.1-10.113.76.254 192.168.0.1-192.168.15.254 10.113.68.104-10.113.68.107 10.113.193.24-10.113.193.24 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3437 3460 3433 3474 3475 2082 3428 3427 3036 3473 3471 3419 3102 3103 3476 3422 0 3412 3461 3101 3107 3470 3472 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic1","10000","d4:85:64:c9:df:e2","005056a16e51","10.113.60.5","eth0","10.113.128.1-10.113.135.254 10.113.60.1-10.113.61.254 10.113.160.1-10.113.161.254 10.113.52.1-10.113.52.254 10.119.33.1-10.119.33.31 10.119.40.1-10.119.41.254 10.113.82.1-10.113.82.31 10.113.14.1-10.113.15.254 10.113.12.1-10.113.12.254 10.113.44.1-10.113.47.254 10.119.17.1-10.119.17.127 10.119.4.1-10.119.7.254 10.113.36.16-10.113.36.31 10.113.120.4-10.113.120.5 10.113.112.1-10.113.112.31 10.119.49.42-10.119.49.42 10.113.76.1-10.113.76.254 192.168.0.1-192.168.15.254 10.113.68.104-10.113.68.107 10.113.193.24-10.113.193.24 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3437 3460 3433 3474 3475 2082 3428 3427 3036 3473 3471 3419 3102 3103 3476 3422 0 3412 3461 3101 3107 3470 3472 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic10","10000","d4:85:64:c9:df:e7",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic11","10000","d4:85:64:c9:df:eb",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic12",,"d4:85:64:c9:df:e8",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic13",,"d4:85:64:c9:df:ec",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic14",,"d4:85:64:c9:df:e9",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic15",,"d4:85:64:c9:df:ed",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic2","10000","d4:85:64:c9:df:df","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet1/42","10.113.62.1-10.113.63.254 10.1.191.238-10.1.191.238 10.113.208.6-10.113.208.6 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.1-10.16.6.31 ","3438 1280 12 14 3434 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic3","10000","d4:85:64:c9:df:e3","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet1/43","10.113.62.1-10.113.63.254 10.1.191.238-10.1.191.238 10.113.208.6-10.113.208.6 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.1-10.16.6.31 ","3438 1280 12 14 3434 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic4",,"d4:85:64:c9:df:e0",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic5",,"d4:85:64:c9:df:e4",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic6",,"d4:85:64:c9:df:e1",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic7",,"d4:85:64:c9:df:e5",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic8","10000","d4:85:64:c9:df:e6",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-3.vmware.com","vmnic9","10000","d4:85:64:c9:df:ea",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic0","10000","b4:99:ba:b1:1c:22","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/17","10.113.160.1-10.113.161.254 10.113.128.1-10.113.159.254 10.113.60.1-10.113.61.254 10.113.44.1-10.113.47.254 10.113.82.1-10.113.82.31 10.119.40.1-10.119.41.254 10.113.52.128-10.113.52.254 10.113.120.4-10.113.120.5 10.119.4.1-10.119.7.254 10.119.17.1-10.119.17.127 10.119.33.1-10.119.33.31 10.113.14.1-10.113.15.254 10.113.12.1-10.113.12.254 10.113.36.16-10.113.36.31 10.113.112.1-10.113.112.31 10.119.49.42-10.119.49.42 10.113.76.1-10.113.76.254 192.168.0.1-192.168.15.254 10.113.193.24-10.113.193.24 10.113.68.104-10.113.68.107 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3459 3437 3036 2082 3475 3433 3102 3471 3473 3474 3428 3427 3419 3103 3476 3422 0 3461 3412 3101 3107 3470 3472 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic1","10000","b4:99:ba:b1:1c:26","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/18","10.113.160.1-10.113.161.254 10.113.128.1-10.113.159.254 10.113.60.1-10.113.61.254 10.113.44.1-10.113.47.254 10.113.82.1-10.113.82.31 10.119.40.1-10.119.41.254 10.113.52.128-10.113.52.254 10.113.120.4-10.113.120.5 10.119.4.1-10.119.7.254 10.119.17.1-10.119.17.127 10.119.33.1-10.119.33.31 10.113.14.1-10.113.15.254 10.113.12.1-10.113.12.254 10.113.36.16-10.113.36.31 10.113.112.1-10.113.112.31 10.119.49.42-10.119.49.42 10.113.76.1-10.113.76.254 192.168.0.1-192.168.15.254 10.113.193.24-10.113.193.24 10.113.68.104-10.113.68.107 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3459 3437 3036 2082 3475 3433 3102 3471 3473 3474 3428 3427 3419 3103 3476 3422 0 3461 3412 3101 3107 3470 3472 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic10",,"b4:99:ba:b1:1c:2b",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic11",,"b4:99:ba:b1:1c:2f",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic12",,"b4:99:ba:b1:1c:2c",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic13",,"b4:99:ba:b1:1c:30",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic14",,"b4:99:ba:b1:1c:2d",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic15",,"b4:99:ba:b1:1c:31",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic2","10000","b4:99:ba:b1:1c:23","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet2/24","10.1.191.238-10.1.191.238 10.113.62.1-10.113.63.254 10.113.208.6-10.113.208.6 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.1-10.16.6.31 ","1280 3438 12 14 3434 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic3","10000","b4:99:ba:b1:1c:27","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet2/24","10.1.191.238-10.1.191.238 10.113.62.1-10.113.63.254 10.113.208.6-10.113.208.6 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.1-10.16.6.31 ","1280 3438 12 14 3434 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic4",,"b4:99:ba:b1:1c:24",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic5",,"b4:99:ba:b1:1c:28",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic6",,"b4:99:ba:b1:1c:25",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic7",,"b4:99:ba:b1:1c:29",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic8","10000","b4:99:ba:b1:1c:2a",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-03.vmware.com","vmnic9","10000","b4:99:ba:b1:1c:2e",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic0","10000","b4:99:ba:b0:dd:aa","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/17","10.113.128.1-10.113.135.254 10.113.160.1-10.113.163.254 10.119.4.1-10.119.7.254 10.113.60.1-10.113.60.127 10.113.82.1-10.113.82.31 10.113.52.128-10.113.52.254 10.113.14.1-10.113.15.254 10.113.44.1-10.113.47.254 10.113.36.16-10.113.36.31 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.5 10.119.40.1-10.119.41.254 10.113.12.1-10.113.12.254 10.119.33.1-10.119.33.31 192.168.0.1-192.168.15.254 10.113.112.1-10.113.112.31 10.119.49.42-10.119.49.42 10.113.76.1-10.113.76.254 10.113.68.104-10.113.68.107 10.113.193.24-10.113.193.24 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3460 3471 3437 2082 3433 3428 3036 3419 3473 3102 3475 3427 3474 0 3103 3476 3422 3412 3461 3101 3107 3470 3472 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic1","10000","b4:99:ba:b0:dd:ae","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/18","10.113.128.1-10.113.135.254 10.113.160.1-10.113.163.254 10.119.4.1-10.119.7.254 10.113.60.1-10.113.60.127 10.113.82.1-10.113.82.31 10.113.52.128-10.113.52.254 10.113.14.1-10.113.15.254 10.113.44.1-10.113.47.254 10.113.36.16-10.113.36.31 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.5 10.119.40.1-10.119.41.254 10.113.12.1-10.113.12.254 10.119.33.1-10.119.33.31 192.168.0.1-192.168.15.254 10.113.112.1-10.113.112.31 10.119.49.42-10.119.49.42 10.113.76.1-10.113.76.254 10.113.68.104-10.113.68.107 10.113.193.24-10.113.193.24 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3460 3471 3437 2082 3433 3428 3036 3419 3473 3102 3475 3427 3474 0 3103 3476 3422 3412 3461 3101 3107 3470 3472 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic10",,"b4:99:ba:b0:dd:b3",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic11",,"b4:99:ba:b0:dd:b7",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic12",,"b4:99:ba:b0:dd:b4",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic13",,"b4:99:ba:b0:dd:b8",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic14",,"b4:99:ba:b0:dd:b5",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic15",,"b4:99:ba:b0:dd:b9",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic2","10000","b4:99:ba:b0:dd:ab","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet2/24","10.113.62.1-10.113.63.254 10.1.191.238-10.1.191.238 10.113.208.6-10.113.208.6 10.113.54.77-10.113.54.77 0.0.0.1-255.255.255.254 10.16.6.1-10.16.6.31 ","3438 1280 12 3434 14 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic3","10000","b4:99:ba:b0:dd:af","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet2/24","10.113.62.1-10.113.63.254 10.1.191.238-10.1.191.238 10.113.208.6-10.113.208.6 10.113.54.77-10.113.54.77 0.0.0.1-255.255.255.254 10.16.6.1-10.16.6.31 ","3438 1280 12 3434 14 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic4",,"b4:99:ba:b0:dd:ac",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic5",,"b4:99:ba:b0:dd:b0",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic6",,"b4:99:ba:b0:dd:ad",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic7",,"b4:99:ba:b0:dd:b1",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic8","10000","b4:99:ba:b0:dd:b2",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k07-04.vmware.com","vmnic9","10000","b4:99:ba:b0:dd:b6",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic0","10000","b4:99:ba:b0:f3:48","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/19","10.113.60.1-10.113.60.127 10.113.128.1-10.113.135.254 10.113.161.1-10.113.161.254 10.113.44.1-10.113.47.254 10.113.52.1-10.113.52.254 10.119.40.1-10.119.41.254 10.113.82.1-10.113.82.31 10.113.12.1-10.113.12.254 10.119.4.1-10.119.7.254 10.119.33.1-10.119.33.31 10.119.17.1-10.119.17.127 10.113.36.16-10.113.36.31 10.113.120.4-10.113.120.5 192.168.0.1-192.168.15.254 10.113.14.1-10.113.15.254 10.113.112.1-10.113.112.31 10.113.76.1-10.113.76.254 10.119.49.42-10.119.49.42 10.119.8.21-10.119.8.21 10.113.193.24-10.113.193.24 10.113.68.104-10.113.68.107 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3459 3460 3036 3433 3475 2082 3427 3471 3474 3473 3419 3102 0 3428 3103 3422 3476 3472 3461 3412 3101 3107 3470 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic1","10000","b4:99:ba:b0:f3:4c","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/16","10.113.60.1-10.113.60.127 10.113.128.1-10.113.135.254 10.113.161.1-10.113.161.254 10.113.44.1-10.113.47.254 10.113.52.1-10.113.52.254 10.119.40.1-10.119.41.254 10.113.82.1-10.113.82.31 10.113.12.1-10.113.12.254 10.119.4.1-10.119.7.254 10.119.33.1-10.119.33.31 10.119.17.1-10.119.17.127 10.113.36.16-10.113.36.31 192.168.0.1-192.168.15.254 10.113.120.4-10.113.120.5 10.113.14.1-10.113.15.254 10.113.112.1-10.113.112.31 10.113.76.1-10.113.76.254 10.119.49.42-10.119.49.42 10.119.8.21-10.119.8.21 10.113.193.24-10.113.193.24 10.113.68.104-10.113.68.107 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3459 3460 3036 3433 3475 2082 3427 3471 3474 3473 3419 0 3102 3428 3103 3422 3476 3472 3461 3412 3101 3107 3470 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic10",,"b4:99:ba:b0:f3:51",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic11",,"b4:99:ba:b0:f3:55",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic12",,"b4:99:ba:b0:f3:52",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic13",,"b4:99:ba:b0:f3:56",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic14",,"b4:99:ba:b0:f3:53",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic15",,"b4:99:ba:b0:f3:57",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic2","10000","b4:99:ba:b0:f3:49","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet2/24","10.113.62.1-10.113.63.254 10.1.191.238-10.1.191.238 10.113.208.6-10.113.208.6 10.113.54.77-10.113.54.77 10.16.6.1-10.16.6.31 ","3438 1280 12 3434 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic3","10000","b4:99:ba:b0:f3:4d","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet2/24","10.113.62.1-10.113.63.254 10.1.191.238-10.1.191.238 10.113.208.6-10.113.208.6 10.113.54.77-10.113.54.77 10.16.6.1-10.16.6.31 ","3438 1280 12 3434 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic4",,"b4:99:ba:b0:f3:4a",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic5",,"b4:99:ba:b0:f3:4e",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic6",,"b4:99:ba:b0:f3:4b",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic7",,"b4:99:ba:b0:f3:4f",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic8","10000","b4:99:ba:b0:f3:50",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod3-k08-04.vmware.com","vmnic9","10000","b4:99:ba:b0:f3:54",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic0","5000","d4:85:64:c9:8b:5a","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/7","10.113.160.1-10.113.163.254 10.113.60.1-10.113.60.127 10.113.52.1-10.113.52.254 10.113.128.1-10.113.135.254 10.119.40.1-10.119.41.254 10.119.33.1-10.119.33.31 10.119.4.1-10.119.7.254 10.113.82.1-10.113.82.31 10.113.14.1-10.113.15.254 10.113.44.1-10.113.47.254 10.119.17.1-10.119.17.127 10.113.12.1-10.113.12.254 10.113.36.16-10.113.36.31 10.113.120.4-10.113.120.5 10.113.112.1-10.113.112.31 192.168.0.1-192.168.15.254 10.113.76.1-10.113.76.254 10.119.49.42-10.119.49.42 10.113.68.104-10.113.68.107 10.253.4.1-10.253.4.127 10.113.192.1-10.113.193.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3437 3433 3459 3475 3474 3471 2082 3428 3036 3473 3427 3419 3102 3103 0 3422 3476 3412 3101 3461 3107 3470 3472 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic1","5000","d4:85:64:c9:8b:5e","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/6","10.113.160.1-10.113.163.254 10.113.60.1-10.113.60.127 10.113.52.1-10.113.52.254 10.113.128.1-10.113.135.254 10.119.40.1-10.119.41.254 10.119.33.1-10.119.33.31 10.119.4.1-10.119.7.254 10.113.82.1-10.113.82.31 10.113.14.1-10.113.15.254 10.113.44.1-10.113.47.254 10.119.17.1-10.119.17.127 10.113.12.1-10.113.12.254 10.113.36.16-10.113.36.31 10.113.120.4-10.113.120.5 10.113.112.1-10.113.112.31 192.168.0.1-192.168.15.254 10.113.76.1-10.113.76.254 10.119.49.42-10.119.49.42 10.113.68.104-10.113.68.107 10.253.4.1-10.253.4.127 10.113.192.1-10.113.193.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3437 3433 3459 3475 3474 3471 2082 3428 3036 3473 3427 3419 3102 3103 0 3422 3476 3412 3101 3461 3107 3470 3472 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic10","5000","d4:85:64:c9:8b:5c",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic11","5000","d4:85:64:c9:8b:60",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic12",,"d4:85:64:c9:8b:5d",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic13",,"d4:85:64:c9:8b:61",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic14",,"d4:85:64:c9:8b:5e",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic15",,"d4:85:64:c9:8b:62",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic2","5000","d4:85:64:c9:8b:5b","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet1/42","10.113.62.1-10.113.63.254 10.1.191.238-10.1.191.238 10.113.208.6-10.113.208.6 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.1-10.16.6.31 ","3438 1280 12 14 3434 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic3","5000","d4:85:64:c9:8b:5f","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet1/42","10.113.62.1-10.113.63.254 10.1.160.1-10.1.191.254 10.113.208.6-10.113.208.6 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 10.16.6.1-10.16.6.31 ","3438 1280 12 14 3434 18 ","Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic4",,"d4:85:64:c9:8b:5c",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic5",,"d4:85:64:c9:8b:60",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic6",,"d4:85:64:c9:8b:5d",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic7",,"d4:85:64:c9:8b:61",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic8","5000","d4:85:64:c9:8b:5b",,,," ",,"Santa Clara"
"2015-03-29 00:56:39","sc9-prod-vmg3-1.vmware.com","vmnic9","5000","d4:85:64:c9:8b:5f",,,," ",,"Santa Clara"
