"timestamp","vmhost","hba","status","model","driver","pci","wwnn","wwpn"
"2014-09-16 03:08:59","sc9-prod-vmg3-4.vmware.com","vmhba32","unknown","SB700/SB800 IDE Controller","pata_atiixp","00:14.1",,
"2014-09-16 03:08:59","sc9-prod-vmg4-2.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg4-2.vmware.com","vmhba3","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:07:2b:58:a1","50:01:43:80:07:2b:58:a0"
"2014-09-16 03:08:59","sc9-prod-vmg4-2.vmware.com","vmhba4","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:07:2b:58:a3","50:01:43:80:07:2b:58:a2"
"2014-09-16 03:08:59","sc9-prod-vmg4-3.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg4-3.vmware.com","vmhba3","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:07:2b:73:41","50:01:43:80:07:2b:73:40"
"2014-09-16 03:08:59","sc9-prod-vmg4-3.vmware.com","vmhba4","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:07:2b:73:43","50:01:43:80:07:2b:73:42"
"2014-09-16 03:08:59","sc9-prod-vmg4-1.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg4-1.vmware.com","vmhba3","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:07:2b:74:15","50:01:43:80:07:2b:74:14"
"2014-09-16 03:08:59","sc9-prod-vmg4-1.vmware.com","vmhba4","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:07:2b:74:17","50:01:43:80:07:2b:74:16"
"2014-09-16 03:08:59","sc9-prod-vmg4-5.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg4-5.vmware.com","vmhba3","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:07:2b:90:4d","50:01:43:80:07:2b:90:4c"
"2014-09-16 03:08:59","sc9-prod-vmg4-5.vmware.com","vmhba4","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:07:2b:90:4f","50:01:43:80:07:2b:90:4e"
"2014-09-16 03:08:59","sc9-prod-vmg4-6.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg4-6.vmware.com","vmhba3","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:07:2b:5a:31","50:01:43:80:07:2b:5a:30"
"2014-09-16 03:08:59","sc9-prod-vmg4-6.vmware.com","vmhba4","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:07:2b:5a:33","50:01:43:80:07:2b:5a:32"
"2014-09-16 03:08:59","sc9-prod-vmg4-7.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:07:2b:73:29","50:01:43:80:07:2b:73:28"
"2014-09-16 03:08:59","sc9-prod-vmg4-7.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:07:2b:73:2b","50:01:43:80:07:2b:73:2a"
"2014-09-16 03:08:59","sc9-prod-vmg4-7.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg4-8.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:07:2b:59:f1","50:01:43:80:07:2b:59:f0"
"2014-09-16 03:08:59","sc9-prod-vmg4-8.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:07:2b:59:f3","50:01:43:80:07:2b:59:f2"
"2014-09-16 03:08:59","sc9-prod-vmg4-8.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg4-9.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:07:2b:61:61","50:01:43:80:07:2b:61:60"
"2014-09-16 03:08:59","sc9-prod-vmg4-9.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:07:2b:61:63","50:01:43:80:07:2b:61:62"
"2014-09-16 03:08:59","sc9-prod-vmg4-9.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg4-10.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:07:2b:6a:25","50:01:43:80:07:2b:6a:24"
"2014-09-16 03:08:59","sc9-prod-vmg4-10.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:07:2b:6a:27","50:01:43:80:07:2b:6a:26"
"2014-09-16 03:08:59","sc9-prod-vmg4-10.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg4-4.vmware.com","vmhba0","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:07:2b:6e:41","50:01:43:80:07:2b:6e:40"
"2014-09-16 03:08:59","sc9-prod-vmg4-4.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:07:2b:6e:43","50:01:43:80:07:2b:6e:42"
"2014-09-16 03:08:59","sc9-prod-vmg4-4.vmware.com","vmhba2","unknown","Smart Array P410i","hpsa","0c:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg4-11.vmware.com","vmhba0","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg4-11.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:16:79:6e:91","50:01:43:80:16:79:6e:90"
"2014-09-16 03:08:59","sc9-prod-vmg4-11.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:16:79:6e:93","50:01:43:80:16:79:6e:92"
"2014-09-16 03:08:59","sc9-prod-vmg4-11.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg4-13.vmware.com","vmhba0","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg4-13.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:14:0e:3a:f5","50:01:43:80:14:0e:3a:f4"
"2014-09-16 03:08:59","sc9-prod-vmg4-13.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:14:0e:3a:f7","50:01:43:80:14:0e:3a:f6"
"2014-09-16 03:08:59","sc9-prod-vmg4-13.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg4-12.vmware.com","vmhba0","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg4-12.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:16:79:0f:51","50:01:43:80:16:79:0f:50"
"2014-09-16 03:08:59","sc9-prod-vmg4-12.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:16:79:0f:53","50:01:43:80:16:79:0f:52"
"2014-09-16 03:08:59","sc9-prod-vmg4-12.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-1.vmware.com","vmhba0","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-1.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:12:0c:40:49","50:01:43:80:12:0c:40:48"
"2014-09-16 03:08:59","sc9-prod-vmg5-1.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:12:0c:40:4b","50:01:43:80:12:0c:40:4a"
"2014-09-16 03:08:59","sc9-prod-vmg5-1.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-2.vmware.com","vmhba0","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-2.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:12:0c:42:dd","50:01:43:80:12:0c:42:dc"
"2014-09-16 03:08:59","sc9-prod-vmg5-2.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:12:0c:42:df","50:01:43:80:12:0c:42:de"
"2014-09-16 03:08:59","sc9-prod-vmg5-2.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-3.vmware.com","vmhba0","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-3.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:16:78:f9:89","50:01:43:80:16:78:f9:88"
"2014-09-16 03:08:59","sc9-prod-vmg5-3.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:16:78:f9:8b","50:01:43:80:16:78:f9:8a"
"2014-09-16 03:08:59","sc9-prod-vmg5-3.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-4.vmware.com","vmhba0","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-4.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:16:78:f9:8d","50:01:43:80:16:78:f9:8c"
"2014-09-16 03:08:59","sc9-prod-vmg5-4.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:16:78:f9:8f","50:01:43:80:16:78:f9:8e"
"2014-09-16 03:08:59","sc9-prod-vmg5-4.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-5.vmware.com","vmhba0","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-5.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:16:79:6c:c9","50:01:43:80:16:79:6c:c8"
"2014-09-16 03:08:59","sc9-prod-vmg5-5.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:16:79:6c:cb","50:01:43:80:16:79:6c:ca"
"2014-09-16 03:08:59","sc9-prod-vmg5-5.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-6.vmware.com","vmhba0","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg5-6.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.0","50:01:43:80:16:79:6e:95","50:01:43:80:16:79:6e:94"
"2014-09-16 03:08:59","sc9-prod-vmg5-6.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","09:00.1","50:01:43:80:16:79:6e:97","50:01:43:80:16:79:6e:96"
"2014-09-16 03:08:59","sc9-prod-vmg5-6.vmware.com","vmhba32","unknown","ICH10 4 port SATA IDE Controller","ata_piix","00:1f.2",,
"2014-09-16 03:08:59","sc9-prod-vmg6-1.vmware.com","vmhba0","unknown","Smart Array P410i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg6-1.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","0c:00.0","50:01:43:80:16:7a:76:e1","50:01:43:80:16:7a:76:e0"
"2014-09-16 03:08:59","sc9-prod-vmg6-1.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","0c:00.1","50:01:43:80:16:7a:76:e3","50:01:43:80:16:7a:76:e2"
"2014-09-16 03:08:59","sc9-prod-vmg6-2.vmware.com","vmhba0","unknown","Smart Array P410i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-prod-vmg6-2.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","0c:00.0","50:01:43:80:16:7a:79:6d","50:01:43:80:16:7a:79:6c"
"2014-09-16 03:08:59","sc9-prod-vmg6-2.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","0c:00.1","50:01:43:80:16:7a:79:6f","50:01:43:80:16:7a:79:6e"
"2014-09-16 03:08:59","sc9-j10bc1-14.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j10bc1-14.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:52:c1","50:01:43:80:22:73:52:c0"
"2014-09-16 03:08:59","sc9-j10bc1-14.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:52:c3","50:01:43:80:22:73:52:c2"
"2014-09-16 03:08:59","sc9-j10bc1-15.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j10bc1-15.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:51:15","50:01:43:80:22:73:51:14"
"2014-09-16 03:08:59","sc9-j10bc1-15.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:51:17","50:01:43:80:22:73:51:16"
"2014-09-16 03:08:59","sc9-j11bc1-14.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j11bc1-14.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:4f:d9","50:01:43:80:22:73:4f:d8"
"2014-09-16 03:08:59","sc9-j11bc1-14.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:4f:db","50:01:43:80:22:73:4f:da"
"2014-09-16 03:08:59","sc9-j11bc1-15.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j11bc1-15.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:53:95","50:01:43:80:22:73:53:94"
"2014-09-16 03:08:59","sc9-j11bc1-15.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:53:97","50:01:43:80:22:73:53:96"
"2014-09-16 03:08:59","sc9-j10bc1-12.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j10bc1-12.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:6d:c5","50:01:43:80:22:73:6d:c4"
"2014-09-16 03:08:59","sc9-j10bc1-12.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:6d:c7","50:01:43:80:22:73:6d:c6"
"2014-09-16 03:08:59","sc9-j10bc1-13.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j10bc1-13.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:53:3d","50:01:43:80:22:73:53:3c"
"2014-09-16 03:08:59","sc9-j10bc1-13.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:53:3f","50:01:43:80:22:73:53:3e"
"2014-09-16 03:08:59","sc9-j11bc1-12.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j11bc1-12.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:72:6d","50:01:43:80:22:73:72:6c"
"2014-09-16 03:08:59","sc9-j11bc1-12.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:72:6f","50:01:43:80:22:73:72:6e"
"2014-09-16 03:08:59","sc9-j11bc1-13.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j11bc1-13.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:6e:31","50:01:43:80:22:73:6e:30"
"2014-09-16 03:08:59","sc9-j11bc1-13.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:6e:33","50:01:43:80:22:73:6e:32"
"2014-09-16 03:08:59","sc9-j10bc1-09.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j10bc1-09.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:6a:dd","50:01:43:80:22:73:6a:dc"
"2014-09-16 03:08:59","sc9-j10bc1-09.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:6a:df","50:01:43:80:22:73:6a:de"
"2014-09-16 03:08:59","sc9-j11bc1-09.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j11bc1-09.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:50:31","50:01:43:80:22:73:50:30"
"2014-09-16 03:08:59","sc9-j11bc1-09.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:50:33","50:01:43:80:22:73:50:32"
"2014-09-16 03:08:59","sc9-j10bc1-10.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j10bc1-10.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:68:41","50:01:43:80:22:73:68:40"
"2014-09-16 03:08:59","sc9-j10bc1-10.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:68:43","50:01:43:80:22:73:68:42"
"2014-09-16 03:08:59","sc9-j10bc1-11.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j10bc1-11.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:71:a1","50:01:43:80:22:73:71:a0"
"2014-09-16 03:08:59","sc9-j10bc1-11.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:71:a3","50:01:43:80:22:73:71:a2"
"2014-09-16 03:08:59","sc9-j11bc1-11.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j11bc1-11.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:6a:e5","50:01:43:80:22:73:6a:e4"
"2014-09-16 03:08:59","sc9-j11bc1-11.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:6a:e7","50:01:43:80:22:73:6a:e6"
"2014-09-16 03:08:59","sc9-j11bc1-10.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-j11bc1-10.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:6e:51","50:01:43:80:22:73:6e:50"
"2014-09-16 03:08:59","sc9-j11bc1-10.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:6e:53","50:01:43:80:22:73:6e:52"
"2014-09-16 03:08:59","sc9-p8j06-16.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-p8j06-16.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:24:d4:7d:f5","50:01:43:80:24:d4:7d:f4"
"2014-09-16 03:08:59","sc9-p8j06-16.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:24:d4:7d:f7","50:01:43:80:24:d4:7d:f6"
"2014-09-16 03:08:59","sc9-p8j11-08.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-p8j11-08.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:a6:51","50:01:43:80:22:73:a6:50"
"2014-09-16 03:08:59","sc9-p8j11-08.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:a6:53","50:01:43:80:22:73:a6:52"
"2014-09-16 03:08:59","sc9-p8j12-15.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-p8j12-15.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:52:e1","50:01:43:80:22:73:52:e0"
"2014-09-16 03:08:59","sc9-p8j12-15.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:52:e3","50:01:43:80:22:73:52:e2"
"2014-09-16 03:08:59","sc9-p8j13-05.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-p8j13-05.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:72:a9","50:01:43:80:22:73:72:a8"
"2014-09-16 03:08:59","sc9-p8j13-05.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:72:ab","50:01:43:80:22:73:72:aa"
"2014-09-16 03:08:59","sc9-p8j13-06.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-p8j13-06.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:73:4d","50:01:43:80:22:73:73:4c"
"2014-09-16 03:08:59","sc9-p8j13-06.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:73:4f","50:01:43:80:22:73:73:4e"
"2014-09-16 03:08:59","sc9-p8j13-08.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-p8j13-08.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:53:5d","50:01:43:80:22:73:53:5c"
"2014-09-16 03:08:59","sc9-p8j13-08.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:53:5f","50:01:43:80:22:73:53:5e"
"2014-09-16 03:08:59","sc9-p8j13-13.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-p8j13-13.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:22:73:6c:35","50:01:43:80:22:73:6c:34"
"2014-09-16 03:08:59","sc9-p8j13-13.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:22:73:6c:37","50:01:43:80:22:73:6c:36"
"2014-09-16 03:08:59","sc9-prod7-win-j06-07.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
"2014-09-16 03:08:59","sc9-prod7-win-j06-07.vmware.com","vmhba1","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.0","50:01:43:80:26:ea:5c:c9","50:01:43:80:26:ea:5c:c8"
"2014-09-16 03:08:59","sc9-prod7-win-j06-07.vmware.com","vmhba2","online","ISP2532-based 8Gb Fibre Channel to PCI Express HBA","qlnativefc","21:00.1","50:01:43:80:26:ea:5c:cb","50:01:43:80:26:ea:5c:ca"
"2014-09-16 03:08:59","sc9-prod7-win-j06-15.vmware.com","vmhba0","unknown","Smart Array P220i","hpsa","03:00.0",,
